Employee No.,FROM,TO,Designation,Status,Annual Salary,Station/Place of Assignment,L/V and ABS Without Pay,Separation Cause/d
8321840,10/24/2016,12/31/2016,Teacher I,PERM,"228,924.00",CRISPIN E. ROJAS NHS,,STEP 1
8321840,1/1/2017,12/31/2017,Teacher I,PERM,"235,440.00",CRISPIN E. ROJAS NHS,,NBC 568
8321840,1/1/2018,12/31/2018,Teacher I,PERM,"242,148.00",CRISPIN E. ROJAS NHS,,NBC 572
8321840,1/1/2019,10/23/2019,Teacher I,PERM,"249,048.00",CRISPIN E. ROJAS NHS,,NBC 575
8321840,10/24/2019,12/31/2019,Teacher I,PERM,"252,456.00",CRISPIN E. ROJAS NHS,,STEP 2
8321840,1/1/2020,12/31/2020,Teacher I,PERM,"271,200.00",CRISPIN E. ROJAS NHS,,NBC 579
8321840,1/1/2021,12/31/2021,Teacher I,PERM,"289,932.00",CRISPIN E. ROJAS NHS,,NBC 584
8321840,1/1/2022,10/23/2022,Teacher I,PERM,"308,676.00",CRISPIN E. ROJAS NHS,,NBC 588
8321840,10/24/2022,12/31/2022,Teacher I,PERM,"312,144.00",CRISPIN E. ROJAS NHS,,STEP 3
8321840,01/01/2023,PRESENT,Teacher I,PERM," 330,876.00 ",CRISPIN E. ROJAS NHS,,NBC 591
8321570,6/18/1997,12/31/1997,T - I,PERM,"87, 708.00",BAGANGA DISTRICT,,EO 389
8321570,1/1/1997,12/31/1997,T - I,PERM,"103, 260.00",BAGANGA NHS,,
8321570,1/1/1998,12/31/1998,T - I,PERM,"103, 260.00",BAGANGA NHS,,
8321570,1/1/1999,6/6/1999,T - I,PERM,"103, 260.00",BAGANGA NHS,,
8321570,6/7/1999,12/31/1999,T - I,PERM,"103, 260.00",BAGANGA NHS,,
8321570,1/1/2000,6/17/2000,T - I,PERM,"113, 592.00",BAGANGA NHS,,NBC 468
8321570,6/18/2000,12/31/2000,T - I,PERM,"116, 436.00",BAGANGA NHS,,STEP 2
8321570,1/1/2001,6/30/2001,T - I,PERM,"116, 436.00",BAGANGA NHS,,
8321570,7/1/2001,12/31/2001,T - I,PERM,"122, 256.00",BAGANGA NHS,,NBC 474
8321570,1/1/2002,12/31/2002,T - I,PERM,"122, 256.00",BAGANGA NHS,,
8321570,1/1/2003,6/17/2003,T - I,PERM,"122, 256.00",CRISPIN E. ROJAS NHS,,
8321570,6/18/2003,12/31/2003,T - I,PERM,"125, 304.00",CRISPIN E. ROJAS NHS,,STEP 3
8321570,1/1/2004,12/31/2004,T - I,PERM,"125, 304.00",CRISPIN E. ROJAS NHS,,
8321570,1/1/2005,12/31/2005,T - I,PERM,"125, 304.00",CRISPIN E. ROJAS NHS,,
8321570,1/1/2006,6/17/2006,T - I,PERM,"125, 304.00",CRISPIN E. ROJAS NHS,,
8321570,6/18/2006,12/31/2006,T - I,PERM,"128, 448.00",CRISPIN E. ROJAS NHS,,STEP 4
8321570,1/1/2007,6/30/2001,T - I,PERM,"128, 448.00",CRISPIN E. ROJAS NHS,,
8321570,7/1/2007,12/31/2007,T - I,PERM,"141, 288.00",CRISPIN E. ROJAS NHS,,NBC 511
8321570,1/1/2008,6/30/2008,T - I,PERM,"141, 288.00",CRISPIN E. ROJAS NHS,,
8321570,7/1/2008,12/31/2008,T - I,PERM,"155, 412.00",CRISPIN E. ROJAS NHS,,NBC 516
8321570,1/1/2009,6/17/2009,T - I,PERM,"155, 412.00",CRISPIN E. ROJAS NHS,,
8321570,6/18/2009,6/30/2009,T - I,PERM,"159, 300.00",CRISPIN E. ROJAS NHS,,STEP 5
8321570,7/1/2009,12/31/2009,T - I,PERM,"180, 864.00",CRISPIN E. ROJAS NHS,,NBC 521
8321570,1/1/2010,6/23/2010,T - I,PERM,"180, 864.00",CRISPIN E. ROJAS NHS,,
8321570,6/24/2010,12/31/2010,T - I,PERM,"200, 244.00",CRISPIN E. ROJAS NHS,,NBC 524
8321570,1/1/2011,5/31/2011,T - I,PERM,"200, 244.00",CRISPIN E. ROJAS NHS,,
8321570,6/1/2011,12/31/2011,T - I,PERM,"215, 928.00",CRISPIN E. ROJAS NHS,,NBC 530
8321570,1/1/2012,5/31/2012,T - I,PERM,"215, 928.00",CRISPIN E. ROJAS NHS,,
8321570,6/1/2012,6/17/2012,T - I,PERM,"231, 624.00",CRISPIN E. ROJAS NHS,,NBC 540
8321570,6/18/2012,12/31/2012,T - I,PERM,"233, 940.00",CRISPIN E. ROJAS NHS,,STEP 6
8321570,1/1/2013,12/31/2013,T - I,PERM,"233, 940.00",CRISPIN E. ROJAS NHS,,
8321570,1/1/2014,12/31/2014,T - I,PERM,"233, 940.00",CRISPIN E. ROJAS NHS,,
8321570,1/1/2015,6/17/2015,T - I,PERM,"233, 940.00",CRISPIN E. ROJAS NHS,,
8321570,6/18/2015,12/31/2015,T - I,PERM,"236, 280.00",CRISPIN E. ROJAS NHS,,STEP 7
8321570,1/1/2016,12/31/2016,T - I,PERM,"244, 344.00",CRISPIN E. ROJAS NHS,,NBC 562
